1.405	  0.01873  0.14316 -0.31129
1.410	  0.01887  0.14359 -0.31234
1.415	  0.01900  0.14403 -0.31339
1.420	  0.01913  0.14447 -0.31444
1.425	  0.01926  0.14490 -0.31549
1.430	  0.01939  0.14534 -0.31654
1.435	  0.01953  0.14578 -0.31758
1.440	  0.01966  0.14621 -0.31863
1.445	  0.01979  0.14665 -0.31968
1.450	  0.01993  0.14708 -0.32072
1.455	  0.02006  0.14751 -0.32177
1.460	  0.02020  0.14795 -0.32282
1.465	  0.02033  0.14838 -0.32386
1.470	  0.02047  0.14881 -0.32490
1.475	  0.02060  0.14924 -0.32595
1.480	  0.02074  0.14967 -0.32699
1.485	  0.02088  0.15010 -0.32804
1.490	  0.02102  0.15053 -0.32908
1.495	  0.02115  0.15096 -0.33012
1.500	  0.02129  0.15139 -0.33116
1.505	  0.02143  0.15182 -0.33220
1.510	  0.02157  0.15224 -0.33324
1.515	  0.02171  0.15267 -0.33428
1.520	  0.02185  0.15310 -0.33532
1.525	  0.02199  0.15352 -0.33636
1.530	  0.02213  0.15395 -0.33740
1.535	  0.02228  0.15437 -0.33844
1.540	  0.02242  0.15480 -0.33948
1.545	  0.02256  0.15522 -0.34051
1.550	  0.02270  0.15564 -0.34155
1.555	  0.02285  0.15607 -0.34259
1.560	  0.02299  0.15649 -0.34362
1.565	  0.02313  0.15691 -0.34466
1.570	  0.02328  0.15733 -0.34569
1.575	  0.02342  0.15775 -0.34673
1.580	  0.02357  0.15817 -0.34776
1.585	  0.02372  0.15859 -0.34879
1.590	  0.02386  0.15901 -0.34983
1.595	  0.02401  0.15943 -0.35086
1.600	  0.02416  0.15984 -0.35189
1.605	  0.02430  0.16026 -0.35292
1.610	  0.02445  0.16068 -0.35395
1.615	  0.02460  0.16109 -0.35498
1.620	  0.02475  0.16151 -0.35601
1.625	  0.02490  0.16192 -0.35704
1.630	  0.02505  0.16234 -0.35807
1.635	  0.02520  0.16275 -0.35910
1.640	  0.02535  0.16317 -0.36012
1.645	  0.02550  0.16358 -0.36115
1.650	  0.02565  0.16399 -0.36218
1.655	  0.02580  0.16440 -0.36320
1.660	  0.02596  0.16481 -0.36423
1.665	  0.02611  0.16522 -0.36525
1.670	  0.02626  0.16563 -0.36628
1.675	  0.02642  0.16604 -0.36730
1.680	  0.02657  0.16645 -0.36833
1.685	  0.02673  0.16686 -0.36935
1.690	  0.02688  0.16727 -0.37037
1.695	  0.02704  0.16768 -0.37139
1.700	  0.02719  0.16808 -0.37241
1.705	  0.02735  0.16849 -0.37343
1.710	  0.02751  0.16890 -0.37446
1.715	  0.02766  0.16930 -0.37547
1.720	  0.02782  0.16970 -0.37649
1.725	  0.02798  0.17011 -0.37751
1.730	  0.02814  0.17051 -0.37853
1.735	  0.02830  0.17092 -0.37955
1.740	  0.02845  0.17132 -0.38057
1.745	  0.02861  0.17172 -0.38158
1.750	  0.02877  0.17212 -0.38260
1.755	  0.02894  0.17252 -0.38361
1.760	  0.02910  0.17292 -0.38463
1.765	  0.02926  0.17332 -0.38564
1.770	  0.02942  0.17372 -0.38666
1.775	  0.02958  0.17412 -0.38767
1.780	  0.02975  0.17452 -0.38868
1.785	  0.02991  0.17491 -0.38970
1.790	  0.03007  0.17531 -0.39071
1.795	  0.03024  0.17571 -0.39172
1.800	  0.03040  0.17610 -0.39273
1.805	  0.03057  0.17650 -0.39374
1.810	  0.03073  0.17689 -0.39475
1.815	  0.03090  0.17729 -0.39576
1.820	  0.03106  0.17768 -0.39677
1.825	  0.03123  0.17807 -0.39778
1.830	  0.03140  0.17847 -0.39878
1.835	  0.03156  0.17886 -0.39979
1.840	  0.03173  0.17925 -0.40080
1.845	  0.03190  0.17964 -0.40180
1.850	  0.03207  0.18003 -0.40281
1.855	  0.03224  0.18042 -0.40381
1.860	  0.03241  0.18081 -0.40482
1.865	  0.03258  0.18120 -0.40582
1.870	  0.03275  0.18159 -0.40682
1.875	  0.03292  0.18197 -0.40783
1.880	  0.03309  0.18236 -0.40883
1.885	  0.03326  0.18275 -0.40983
1.890	  0.03344  0.18313 -0.41083
1.895	  0.03361  0.18352 -0.41183
1.900	  0.03378  0.18390 -0.41283
1.905	  0.03395  0.18429 -0.41383
1.910	  0.03413  0.18467 -0.41483
1.915	  0.03430  0.18505 -0.41583
1.920	  0.03448  0.18544 -0.41683
1.925	  0.03465  0.18582 -0.41782
1.930	  0.03483  0.18620 -0.41882
1.935	  0.03500  0.18658 -0.41982
1.940	  0.03518  0.18696 -0.42081
1.945	  0.03536  0.18734 -0.42181
1.950	  0.03554  0.18772 -0.42280
1.955	  0.03571  0.18810 -0.42379
1.960	  0.03589  0.18848 -0.42479
1.965	  0.03607  0.18885 -0.42578
1.970	  0.03625  0.18923 -0.42677
1.975	  0.03643  0.18961 -0.42776
1.980	  0.03661  0.18998 -0.42875
1.985	  0.03679  0.19036 -0.42975
1.990	  0.03697  0.19073 -0.43074
1.995	  0.03715  0.19111 -0.43172
2.000	  0.03733  0.19148 -0.43271
2.005	  0.03751  0.19185 -0.43370
2.010	  0.03770  0.19222 -0.43469
2.015	  0.03788  0.19260 -0.43568
2.020	  0.03806  0.19297 -0.43666
2.025	  0.03825  0.19334 -0.43765
2.030	  0.03843  0.19371 -0.43863
2.035	  0.03862  0.19408 -0.43962
2.040	  0.03880  0.19445 -0.44060
2.045	  0.03899  0.19481 -0.44159
2.050	  0.03917  0.19518 -0.44257
2.055	  0.03936  0.19555 -0.44355
2.060	  0.03954  0.19592 -0.44453
2.065	  0.03973  0.19628 -0.44552
2.070	  0.03992  0.19665 -0.44650
2.075	  0.04011  0.19701 -0.44748
2.080	  0.04030  0.19738 -0.44846
2.085	  0.04048  0.19774 -0.44943
2.090	  0.04067  0.19810 -0.45041
2.095	  0.04086  0.19847 -0.45139
2.100	  0.04105  0.19883 -0.45237
2.105	  0.04124  0.19919 -0.45335
2.110	  0.04144  0.19955 -0.45432
2.115	  0.04163  0.19991 -0.45530
2.120	  0.04182  0.20027 -0.45627
2.125	  0.04201  0.20063 -0.45725
2.130	  0.04220  0.20099 -0.45822
2.135	  0.04240  0.20135 -0.45919
2.140	  0.04259  0.20171 -0.46017
2.145	  0.04278  0.20206 -0.46114
2.150	  0.04298  0.20242 -0.46211
2.155	  0.04317  0.20278 -0.46308
2.160	  0.04337  0.20313 -0.46405
2.165	  0.04356  0.20349 -0.46502
2.170	  0.04376  0.20384 -0.46599
2.175	  0.04396  0.20419 -0.46696
2.180	  0.04415  0.20455 -0.46793
2.185	  0.04435  0.20490 -0.46889
2.190	  0.04455  0.20525 -0.46986
2.195	  0.04475  0.20560 -0.47083
2.200	  0.04494  0.20595 -0.47179
2.205	  0.04514  0.20630 -0.47276
2.210	  0.04534  0.20665 -0.47372
2.215	  0.04554  0.20700 -0.47468
2.220	  0.04574  0.20735 -0.47565
2.225	  0.04594  0.20770 -0.47661
2.230	  0.04614  0.20804 -0.47757
2.235	  0.04635  0.20839 -0.47853
2.240	  0.04655  0.20874 -0.47949
2.245	  0.04675  0.20908 -0.48045
2.250	  0.04695  0.20943 -0.48141
2.255	  0.04716  0.20977 -0.48237
2.260	  0.04736  0.21011 -0.48333
2.265	  0.04756  0.21046 -0.48429
2.270	  0.04777  0.21080 -0.48525
2.275	  0.04797  0.21114 -0.48620
2.280	  0.04818  0.21148 -0.48716
2.285	  0.04838  0.21182 -0.48811
2.290	  0.04859  0.21216 -0.48907
2.295	  0.04880  0.21250 -0.49002
2.300	  0.04900  0.21284 -0.49098
2.305	  0.04921  0.21318 -0.49193
2.310	  0.04942  0.21352 -0.49288
2.315	  0.04963  0.21386 -0.49383
2.320	  0.04984  0.21419 -0.49478
2.325	  0.05005  0.21453 -0.49573
2.330	  0.05025  0.21487 -0.49668
2.335	  0.05046  0.21520 -0.49763
2.340	  0.05067  0.21554 -0.49858
2.345	  0.05089  0.21587 -0.49953
2.350	  0.05110  0.21620 -0.50048
2.355	  0.05131  0.21653 -0.50142
2.360	  0.05152  0.21687 -0.50237
2.365	  0.05173  0.21720 -0.50332
2.370	  0.05195  0.21753 -0.50426
2.375	  0.05216  0.21786 -0.50521
2.380	  0.05237  0.21819 -0.50615
2.385	  0.05259  0.21852 -0.50709
2.390	  0.05280  0.21885 -0.50803
2.395	  0.05302  0.21918 -0.50898
2.400	  0.05323  0.21950 -0.50992
2.405	  0.05345  0.21983 -0.51086
2.410	  0.05366  0.22016 -0.51180
2.415	  0.05388  0.22048 -0.51274
2.420	  0.05410  0.22081 -0.51368
2.425	  0.05431  0.22113 -0.51461
2.430	  0.05453  0.22145 -0.51555
2.435	  0.05475  0.22178 -0.51649
2.440	  0.05497  0.22210 -0.51742
2.445	  0.05519  0.22242 -0.51836
2.450	  0.05541  0.22274 -0.51929
2.455	  0.05563  0.22306 -0.52023
2.460	  0.05585  0.22339 -0.52116
2.465	  0.05607  0.22370 -0.52209
2.470	  0.05629  0.22402 -0.52303
2.475	  0.05651  0.22434 -0.52396
2.480	  0.05673  0.22466 -0.52489
2.485	  0.05696  0.22498 -0.52582
2.490	  0.05718  0.22529 -0.52675
2.495	  0.05740  0.22561 -0.52768
2.500	  0.05763  0.22593 -0.52861
2.505	  0.05785  0.22624 -0.52954
2.510	  0.05808  0.22656 -0.53046
2.515	  0.05830  0.22687 -0.53139
2.520	  0.05853  0.22718 -0.53232
2.525	  0.05875  0.22750 -0.53324
2.530	  0.05898  0.22781 -0.53417
2.535	  0.05920  0.22812 -0.53509
2.540	  0.05943  0.22843 -0.53601
2.545	  0.05966  0.22874 -0.53694
2.550	  0.05989  0.22905 -0.53786
2.555	  0.06011  0.22936 -0.53878
2.560	  0.06034  0.22967 -0.53970
2.565	  0.06057  0.22997 -0.54062
2.570	  0.06080  0.23028 -0.54154
2.575	  0.06103  0.23059 -0.54246
2.580	  0.06126  0.23089 -0.54338
2.585	  0.06149  0.23120 -0.54429
2.590	  0.06172  0.23150 -0.54521
2.595	  0.06196  0.23181 -0.54613
2.600	  0.06219  0.23211 -0.54704
2.605	  0.06242  0.23242 -0.54796
2.610	  0.06265  0.23272 -0.54887
2.615	  0.06289  0.23302 -0.54979
2.620	  0.06312  0.23332 -0.55070
2.625	  0.06335  0.23362 -0.55161
2.630	  0.06359  0.23392 -0.55252
2.635	  0.06382  0.23422 -0.55343
2.640	  0.06406  0.23452 -0.55434
2.645	  0.06430  0.23482 -0.55525
2.650	  0.06453  0.23512 -0.55616
2.655	  0.06477  0.23541 -0.55707
2.660	  0.06500  0.23571 -0.55798
2.665	  0.06524  0.23601 -0.55888
2.670	  0.06548  0.23630 -0.55979
2.675	  0.06572  0.23660 -0.56070
2.680	  0.06596  0.23689 -0.56160
2.685	  0.06620  0.23718 -0.56251
2.690	  0.06644  0.23748 -0.56341
2.695	  0.06668  0.23777 -0.56431
2.700	  0.06692  0.23806 -0.56521
2.705	  0.06716  0.23835 -0.56612
2.710	  0.06740  0.23864 -0.56702
2.715	  0.06764  0.23893 -0.56792
2.720	  0.06788  0.23922 -0.56882
2.725	  0.06812  0.23951 -0.56972
2.730	  0.06837  0.23980 -0.57061
2.735	  0.06861  0.24008 -0.57151
2.740	  0.06885  0.24037 -0.57241
2.745	  0.06910  0.24066 -0.57331
2.750	  0.06934  0.24094 -0.57420
2.755	  0.06959  0.24123 -0.57510
2.760	  0.06983  0.24151 -0.57599
2.765	  0.07008  0.24180 -0.57688
2.770	  0.07032  0.24208 -0.57778
2.775	  0.07057  0.24236 -0.57867
2.780	  0.07082  0.24264 -0.57956
2.785	  0.07107  0.24292 -0.58045
2.790	  0.07131  0.24320 -0.58134
2.795	  0.07156  0.24348 -0.58223
2.800	  0.07181  0.24376 -0.58312
2.805	  0.07206  0.24404 -0.58401
2.810	  0.07231  0.24432 -0.58489
2.815	  0.07256  0.24460 -0.58578
2.820	  0.07281  0.24488 -0.58667
2.825	  0.07306  0.24515 -0.58755
2.830	  0.07331  0.24543 -0.58844
2.835	  0.07356  0.24570 -0.58932
2.840	  0.07381  0.24598 -0.59020
2.845	  0.07407  0.24625 -0.59109
2.850	  0.07432  0.24652 -0.59197
2.855	  0.07457  0.24680 -0.59285
2.860	  0.07483  0.24707 -0.59373
2.865	  0.07508  0.24734 -0.59461
2.870	  0.07533  0.24761 -0.59549
2.875	  0.07559  0.24788 -0.59637
2.880	  0.07584  0.24815 -0.59725
2.885	  0.07610  0.24842 -0.59812
2.890	  0.07636  0.24869 -0.59900
2.895	  0.07661  0.24896 -0.59987
2.900	  0.07687  0.24922 -0.60075
2.905	  0.07713  0.24949 -0.60162
2.910	  0.07738  0.24976 -0.60250
2.915	  0.07764  0.25002 -0.60337
2.920	  0.07790  0.25029 -0.60424
2.925	  0.07816  0.25055 -0.60511
2.930	  0.07842  0.25081 -0.60598
2.935	  0.07868  0.25108 -0.60685
2.940	  0.07894  0.25134 -0.60772
2.945	  0.07920  0.25160 -0.60859
2.950	  0.07946  0.25186 -0.60946
2.955	  0.07972  0.25212 -0.61033
2.960	  0.07998  0.25238 -0.61119
2.965	  0.08024  0.25264 -0.61206
2.970	  0.08051  0.25290 -0.61292
2.975	  0.08077  0.25316 -0.61379
2.980	  0.08103  0.25341 -0.61465
2.985	  0.08130  0.25367 -0.61551
2.990	  0.08156  0.25393 -0.61638
2.995	  0.08183  0.25418 -0.61724
3.000	  0.08209  0.25444 -0.61810
3.005	  0.08236  0.25469 -0.61896
3.010	  0.08262  0.25494 -0.61982
3.015	  0.08289  0.25520 -0.62068
3.020	  0.08316  0.25545 -0.62153
3.025	  0.08342  0.25570 -0.62239
3.030	  0.08369  0.25595 -0.62325
3.035	  0.08396  0.25620 -0.62410
3.040	  0.08423  0.25645 -0.62496
3.045	  0.08450  0.25670 -0.62581
3.050	  0.08476  0.25695 -0.62667
3.055	  0.08503  0.25720 -0.62752
3.060	  0.08530  0.25745 -0.62837
3.065	  0.08557  0.25769 -0.62922
3.070	  0.08585  0.25794 -0.63007
3.075	  0.08612  0.25818 -0.63092
3.080	  0.08639  0.25843 -0.63177
3.085	  0.08666  0.25867 -0.63262
3.090	  0.08693  0.25892 -0.63347
3.095	  0.08721  0.25916 -0.63431
3.100	  0.08748  0.25940 -0.63516
3.105	  0.08775  0.25964 -0.63601
3.110	  0.08803  0.25988 -0.63685
3.115	  0.08830  0.26012 -0.63770
3.120	  0.08858  0.26036 -0.63854
3.125	  0.08885  0.26060 -0.63938
3.130	  0.08913  0.26084 -0.64022
3.135	  0.08940  0.26108 -0.64106
3.140	  0.08968  0.26132 -0.64190
3.145	  0.08996  0.26155 -0.64274
3.150	  0.09023  0.26179 -0.64358
3.155	  0.09051  0.26203 -0.64442
3.160	  0.09079  0.26226 -0.64526
3.165	  0.09107  0.26249 -0.64610
3.170	  0.09135  0.26273 -0.64693
3.175	  0.09163  0.26296 -0.64777
3.180	  0.09191  0.26319 -0.64860
3.185	  0.09219  0.26342 -0.64943
3.190	  0.09247  0.26365 -0.65027
3.195	  0.09275  0.26389 -0.65110
3.200	  0.09303  0.26411 -0.65193
3.205	  0.09331  0.26434 -0.65276
3.210	  0.09359  0.26457 -0.65359
3.215	  0.09388  0.26480 -0.65442
3.220	  0.09416  0.26503 -0.65525
3.225	  0.09444  0.26525 -0.65608
3.230	  0.09473  0.26548 -0.65690
3.235	  0.09501  0.26570 -0.65773
3.240	  0.09529  0.26593 -0.65856
3.245	  0.09558  0.26615 -0.65938
3.250	  0.09586  0.26638 -0.66020
3.255	  0.09615  0.26660 -0.66103
3.260	  0.09644  0.26682 -0.66185
3.265	  0.09672  0.26704 -0.66267
3.270	  0.09701  0.26726 -0.66349
3.275	  0.09730  0.26748 -0.66431
3.280	  0.09759  0.26770 -0.66513
3.285	  0.09787  0.26792 -0.66595
3.290	  0.09816  0.26814 -0.66677
3.295	  0.09845  0.26836 -0.66759
3.300	  0.09874  0.26857 -0.66840
3.305	  0.09903  0.26879 -0.66922
3.310	  0.09932  0.26901 -0.67003
3.315	  0.09961  0.26922 -0.67085
3.320	  0.09990  0.26944 -0.67166
3.325	  0.10019  0.26965 -0.67247
